,isocode,period,stock_topic_0,stock_topic_1,stock_topic_2,stock_topic_3,stock_topic_4,stock_topic_5,stock_topic_6,stock_topic_7,stock_topic_8,stock_topic_9,stock_topic_10,stock_topic_11,stock_topic_12,stock_topic_13,stock_topic_14,tokens,stock_tokens
2939,BHR,201204,0.0401138991082102,0.0288963696996825,0.0789641079597297,0.0887303271214577,0.015892745721176,0.0224471990122704,0.1362630123556713,0.1912817126171601,0.1222881691980291,0.0061349063238591,0.0239929146517935,0.0271249503273576,0.0907073370045618,0.0371447901528023,0.0900175597125364,10915.0,39678.8103205516
2940,BHR,201205,0.0331798403639408,0.0288578648011914,0.0722988321835209,0.0824348900661358,0.015412782923127,0.0208508363439256,0.1311213991045633,0.194014236329915,0.13400285402222,0.00727462730683,0.0208471337309654,0.0278524236728267,0.0878526680274681,0.0392126112172612,0.1047870004314287,8164.0,39907.04825644128
2941,BHR,201206,0.0300834855395696,0.0299615998465794,0.0737982903610866,0.0816288918714401,0.0157446851867212,0.0233986250632993,0.1346482543062696,0.1990143381460445,0.1302017810197215,0.007371370431042,0.0205549937968455,0.0263655900758109,0.0842537170879017,0.0392093893822952,0.1037649872806449,4405.0,36330.63860515303
2942,BHR,201207,0.0279960596457117,0.0289019092190459,0.0722955382557691,0.0806757916794253,0.0164358742635714,0.0241289831793443,0.1314949164662579,0.1994978695566969,0.1310995428708664,0.0073732340764754,0.0221153622386525,0.0265398978268317,0.0832878353697721,0.0407253176042086,0.1074318667542774,2769.0,31833.510884122425
2943,BHR,201208,0.0257425827111051,0.0285293391126814,0.0691861325962144,0.0796100974622004,0.0177500433512888,0.024294071262311,0.1339776262745097,0.2103976115459788,0.1302481683978424,0.0067294637832023,0.0204950193864374,0.0254047841744156,0.0857969056390766,0.0390018530763351,0.1028363008965466,3861.0,29327.80870729794
2944,BHR,201209,0.0221583740250976,0.0275736002165071,0.0682144112584263,0.0792292446229197,0.0172478166807547,0.024308994210795,0.1377488832170439,0.2129798398267606,0.1306206388108286,0.0068958214583207,0.0185831879394797,0.0242196257923496,0.0850092733520301,0.0406729510592613,0.1045373378273084,4159.0,27621.246965838352
2945,BHR,201210,0.0201162390605053,0.0267800668288493,0.0733621180709872,0.0771026535739569,0.0166306942086123,0.0279083649396244,0.1362207177235157,0.2086980264120113,0.1335601197743186,0.0065632720727882,0.0214644675108738,0.0241341899183742,0.0784254803855068,0.0431746675281728,0.1058589228734407,3253.0,25349.997572670683
2946,BHR,201211,0.0191071138059688,0.0275551496445276,0.0860883322487911,0.0734679887320816,0.0156311622897316,0.0248798544678509,0.1365893320329451,0.2020685769621813,0.1370917363598329,0.006491487843324,0.0195221895473718,0.0249798551714171,0.0746458126550591,0.0497948874396109,0.1020865210777232,4029.0,24308.99805813655
2947,BHR,201212,0.0165638210295328,0.0257230874141348,0.0780299445279058,0.0714866162396577,0.0174298302621646,0.0240282911206239,0.1395715987884404,0.1893371473230842,0.1397886565305088,0.0060134064164228,0.0195516426813864,0.0255195209435947,0.0726767612221266,0.064226411232913,0.1100532658509794,4389.0,23836.19844650924
2948,BHR,201301,0.0162883818243084,0.0252441111144329,0.0753951885726352,0.0777584878354255,0.0166707454588368,0.0223866618392619,0.1374376042147437,0.1961211439083419,0.1380576191942882,0.0058258456646278,0.0184194750221271,0.0247349457604604,0.0721444251774384,0.0634616743517753,0.1100536909922173,2490.0,21558.95875720739
2949,BHR,201302,0.0136296169343202,0.0244095041263059,0.0864722545466738,0.0766393283340173,0.0175702197739611,0.0198298257268595,0.1358149427857275,0.1720960317104269,0.1475871226047828,0.0057825343079365,0.0162873976302677,0.0247014560979577,0.070545089265242,0.0692495731391836,0.1193851035651138,6285.0,23532.16700576592
2950,BHR,201303,0.0126082680080697,0.0240145440382797,0.0919478022246227,0.076055634370482,0.0172872244281394,0.0198748396801404,0.1262707212800643,0.1781250292105418,0.1468207932262233,0.0056406350464522,0.0172251201193641,0.0278217591182851,0.0652110930420927,0.0725247088682857,0.1185718276212006,3660.0,22485.73360461273
2951,BHR,201304,0.0456066177654393,0.0229349465052693,0.0901356716225888,0.0710888719504515,0.0178179813816702,0.0201697692820747,0.1215689903006764,0.1691909513259147,0.1381186443401134,0.0057609932894545,0.0145337343352426,0.0255694163473853,0.0774217146330735,0.0676469004647045,0.1124347973227896,5010.0,22998.586883690183
2952,BHR,201305,0.0464481570726619,0.0240047352735422,0.0841402171695002,0.0722435464822333,0.0164749676614113,0.0198439753591039,0.1115490029620167,0.1684963751985458,0.1396478557373972,0.0055244173188137,0.015926762029895,0.0243078741730286,0.0712455860542518,0.0676077282685136,0.1325388009393225,3579.0,21977.86950695215
2953,BHR,201306,0.0421570279119843,0.0235535163277534,0.0919160168639098,0.0693317727543419,0.0161183818069766,0.0188705133675977,0.1071095576169356,0.1739098036845117,0.1414982356858158,0.0052911206335938,0.0160671791227101,0.0241498975284504,0.0676433986599728,0.0705983543459205,0.1317852266990378,2316.0,19898.29560556172
2954,BHR,201307,0.0394750636437111,0.0253585384575986,0.0960320694710099,0.0661998809744531,0.0163318390235244,0.0186515228297781,0.1144810461123364,0.1752246762150794,0.1380224723877531,0.0054407919621677,0.0172879561832957,0.024036929752768,0.0748132109797727,0.0657073661880611,0.1229366369256991,2377.0,18295.63648444938
2955,BHR,201308,0.0312713963856962,0.0296250749444891,0.1002001075885227,0.0645458582743799,0.0198798264702672,0.0244796643994639,0.1105316580507441,0.1734540983973183,0.1387918519849413,0.0054227817831405,0.0142799432219296,0.0280498193557584,0.0707487484361638,0.0638031921844986,0.1249159784546848,4203.0,18839.509187559503
2956,BHR,201309,0.0281645421119946,0.0286371944544084,0.096967176032577,0.067282727441948,0.0195405510387252,0.0234285581324925,0.109349475512717,0.1704894939860723,0.1428846852193369,0.0092373838850599,0.0140152635483023,0.0280905371136076,0.0643466327004978,0.0766910944180346,0.1208746847722187,1848.0,16919.607350047605
2957,BHR,201310,0.0242046620614728,0.0265329872088773,0.1040384951363348,0.0651454357628018,0.0186529747849971,0.0224304327618179,0.1044160223162795,0.1859263808178531,0.1400338775203229,0.0090265483197704,0.0128434797450048,0.0263496346326794,0.0645046954276064,0.0714413407655261,0.1244530341637875,2787.0,16322.685880038083
2958,BHR,201311,0.0217669766361687,0.033115515045501,0.0949049820274494,0.0670674619224441,0.0181317589859693,0.0227019297090884,0.0978687602462519,0.1845728414012298,0.1448315325330132,0.0090193695917975,0.0118304913931984,0.0260622129174899,0.0636911692296066,0.0785681765605127,0.1258668240611477,2527.0,15585.14870403047
2959,BHR,201312,0.018736453870262,0.0296606823982228,0.0919832664694291,0.066290390694421,0.0183121717971001,0.0188182049082406,0.0969597467494892,0.1968093348937816,0.1452165845728653,0.0084982721058945,0.0127646845923012,0.0272841925327154,0.0609656316517843,0.0870028973375322,0.1206974893425797,3105.0,15573.118963224377
2960,BHR,201401,0.0176363345504087,0.0300370336742994,0.0946765483977036,0.0631642062538471,0.0208143465076467,0.023704073799608,0.0939615819089241,0.2027952725549269,0.143937113727961,0.0081623396760729,0.0207062578863834,0.0248342698648946,0.058243259277754,0.0829023421839264,0.1144250220104431,2367.0,14825.495170579505
2961,BHR,201402,0.0160593782721601,0.0302546111766893,0.0944344368177324,0.060384608125431,0.0212120035807595,0.0229995395034234,0.0993747267177554,0.1993002372428161,0.1417428888903963,0.0082575863265889,0.0221978735291638,0.0262582159379967,0.0607149257903749,0.0905388248002169,0.1062701448466804,2325.0,14185.396136463603
2962,BHR,201403,0.0114116288411612,0.023760881406316,0.0860238406203611,0.0538470142622386,0.0251628992137598,0.0205652088068568,0.0994403541397059,0.1717024706616694,0.1517824464975557,0.0065551065877103,0.0189541162676331,0.033449818061702,0.0531720933828208,0.1180337187185661,0.1261384032117512,5697.0,17045.316909170884
2963,BHR,201404,0.037250668882372,0.0215108830418628,0.075647677585413,0.0505255009998099,0.0293185780027681,0.0245627233513488,0.0958564829070188,0.1567347697818545,0.1474990704772509,0.0069556343234102,0.0202819641136523,0.0290372968493215,0.0589701660713702,0.1289548448763597,0.1168937405730435,3846.0,17482.25352733671
2964,BHR,201405,0.0347226197809541,0.022328674767048,0.0723402009933704,0.0540614089008176,0.0286450547325747,0.0252929703608847,0.0909401679210086,0.1486754365095778,0.1506346286529179,0.0072170357486847,0.020174518166127,0.0288244347802653,0.0574239474291171,0.1470258056542248,0.111693096848151,1391.0,15376.802821869367
2965,BHR,201406,0.0328154631868355,0.0215514170832416,0.0708495259148315,0.0572831034356784,0.0304139799673756,0.0260655612785215,0.0929357346389316,0.1492039553686437,0.1498242997751149,0.008144261250439,0.0199750401349814,0.0301352379598454,0.0540770490339697,0.1493147205095329,0.1074106525732167,833.0,13134.442257495495
2966,BHR,201407,0.0252804691007613,0.0285857716073018,0.0583190130788277,0.0555193753068082,0.0268040526491329,0.0217648628287777,0.1269097767626225,0.1410406691004862,0.1553424830697758,0.0071390437354597,0.0198681611931266,0.0328931014304577,0.0568601270410518,0.139819495561552,0.1038536004064188,3400.0,13907.553805996396
2967,BHR,201408,0.025196419515832,0.0347886968582964,0.0555918047551575,0.0550051333121379,0.0266562884709181,0.0231109622794235,0.1234699721740286,0.1452734771181714,0.1554027687756756,0.0071399062901205,0.0195260909179539,0.0339471212551881,0.0554151587308486,0.1394912714056172,0.0999849317442319,684.0,11810.043044797118
2968,BHR,201409,0.0197379794831232,0.0302532931712539,0.0539917788510987,0.0595977159773844,0.0310430881217766,0.0203040937690935,0.1103102838641233,0.1445832642862272,0.1658457059230278,0.0075309450186906,0.0179360011884028,0.030997555038211,0.0475417250528675,0.1533995564601395,0.1069270153578932,3641.0,13089.034435837695
2969,BHR,201410,0.0181773054635071,0.028010940279468,0.0499130042293663,0.0689924779304657,0.028285007029296,0.0187440160975503,0.1135921077523078,0.1611945173732825,0.1675698848291825,0.0078490634473386,0.0162006459009849,0.0290116304440039,0.0477294267906884,0.1433077935141493,0.1014221804275897,1394.0,11865.227548670156
2970,BHR,201411,0.0159308750533921,0.0272295880684423,0.0417505399321178,0.116817615469986,0.0224659710531089,0.0164133484977999,0.1115029489030604,0.1369015890424068,0.1647452001098979,0.013274901270528,0.0174742643444542,0.0262231829493303,0.0435580392384711,0.1493441350733524,0.0963677978282254,3675.0,13167.182038936126
2971,BHR,201412,0.0142100544027261,0.0239604231821575,0.0417990855368891,0.1016343506872658,0.0378635359877029,0.0164086178763582,0.116742946635762,0.1339345413177627,0.1710026328932033,0.0123145809133517,0.0161405656808151,0.0260745579589705,0.0383089157171583,0.1510409880375676,0.0985642008106137,3983.0,14516.7456311489
2972,BHR,201501,0.0145098099624816,0.0235781435874042,0.0400958730529444,0.0880857035996772,0.0335033226478419,0.0173394380716947,0.1050094971979111,0.1220536404036159,0.177183154002865,0.011992149495739,0.017322267199796,0.028837475126346,0.0370323002430318,0.1668809062775885,0.1165763177826904,3037.0,14650.39650491912
2973,BHR,201502,0.0124612934710928,0.0226677761989479,0.0478985990737249,0.0809826171673257,0.0354300573732411,0.0199699174062027,0.1037038412363694,0.1264526617920888,0.174732741671854,0.0108836741953674,0.0175347307629733,0.0284582023404574,0.0537943243049795,0.155369332526732,0.1096602289403229,2951.0,14671.317203935298
2974,BHR,201503,0.0129076216020185,0.0211304682138262,0.0468651663429986,0.0747570837385432,0.0360788688228287,0.0199362995882797,0.102403925357989,0.1319731011157169,0.1655765391671098,0.0110496672362619,0.0274886800521291,0.0263633144637722,0.0582501000768241,0.1577830147191922,0.107436147246386,1551.0,13288.053763148238
2975,BHR,201504,0.0364964764355323,0.0190123563234591,0.0438550510881423,0.0681808781988385,0.0383228970028889,0.0185261418073236,0.1044605892841503,0.1398515859016462,0.1557792503903702,0.011287272196132,0.0239558521730984,0.027474355442812,0.0617202955815836,0.1505691577664048,0.1005078397469939,2304.0,12934.443010518591
2976,BHR,201505,0.0336791610075885,0.0215907037505613,0.041520550747626,0.0639021298221682,0.0375820647219865,0.020835301259202,0.0974125198267875,0.1373931808614683,0.159792799147297,0.0118953219424591,0.0235666933474201,0.0277509461112922,0.0591569149466331,0.1654849553328032,0.0984367572265207,990.0,11337.554408414871
2977,BHR,201506,0.0267392167343576,0.0194534478131537,0.0548941187059196,0.0630699319046234,0.0362695851513076,0.0241848729513634,0.1062722358852818,0.1451099853370052,0.1650378701824485,0.0112990523564681,0.0219473814646633,0.0269063992511839,0.0548625918573635,0.1489096057479972,0.095043705016214,2761.0,11831.0435267319
2978,BHR,201507,0.0212043556924373,0.0188554266788236,0.0712949144230678,0.0564658029375546,0.0371613046266421,0.0203856233494963,0.1030625455437179,0.1495932980321037,0.181783890598223,0.0104125054706347,0.0174548915593685,0.0263185584807841,0.0523585154106023,0.1355507016874978,0.0980976657836252,2857.0,12321.83482138552
2979,BHR,201508,0.0237256269488097,0.0185534369905272,0.0740353102286162,0.0579189642884413,0.0354501895038462,0.019850801782767,0.1004473043208501,0.1535387086824561,0.1822042084092635,0.0101321167139159,0.0167350849652221,0.0252723872034325,0.0558807455727538,0.1317897591229969,0.0944653558965667,656.0,10513.467857108417
2980,BHR,201509,0.0233221632386339,0.017937002155705,0.0810706729974626,0.0551031245217685,0.0360008723737711,0.0257798703493211,0.1031683963057667,0.1442995042001102,0.1845537908477749,0.0101287616708793,0.0166332363741888,0.0246705313232246,0.0570226100528987,0.1298426314047429,0.0904668333871946,787.0,9197.774285686732
2981,BHR,201510,0.0216165920569987,0.0161991721933697,0.0802891472075156,0.0482408497400998,0.0333620869243997,0.021783733016322,0.1055757333331081,0.1484974810126898,0.184866054780006,0.0086577768929743,0.0158933865466209,0.0242570941144,0.0523001599047156,0.1365121622763472,0.1019485733438842,2033.0,9391.219428549386
2982,BHR,201511,0.0194922975875254,0.0148393087822391,0.080174546531666,0.0457764691052631,0.0348244831568166,0.0201437670671049,0.103194938255693,0.1810856830028033,0.1820130395202048,0.0084247414515474,0.0144053484350783,0.0228646253252016,0.0481410152390394,0.1270302160221629,0.0975895225544728,1388.0,8900.97554283951
2983,BHR,201512,0.0190485834490372,0.0212480078276525,0.0807462675549963,0.0441694750046318,0.0364159019119975,0.0200442102152815,0.0998250544996345,0.187305505103472,0.1762868554767429,0.0084307516816887,0.0163260863583462,0.0230858489184222,0.0470825578687104,0.1263061287554418,0.0936787673193834,392.0,7512.780434271608
2984,BHR,201601,0.0181262758783015,0.0187119738390316,0.0755052309999348,0.0438434517855288,0.0358135568558151,0.0212588803341849,0.0967768915670781,0.1757766721396846,0.1838745244484832,0.0100624709536067,0.0232871732671474,0.0246134135650947,0.0395629895940657,0.1347416339260234,0.0980448594189255,1848.0,7858.2243474172865
2985,BHR,201602,0.0220455697865934,0.0160948304964744,0.0712367067292402,0.0458045350276276,0.0471455553709841,0.0201352012506256,0.0965957957867017,0.1735329391891493,0.1832372257142843,0.0085457641935879,0.0188886892534324,0.0283120751979697,0.0441247068384327,0.1258492422748568,0.0984511644915103,2232.0,8518.579477933828
2986,BHR,201603,0.0232476693075304,0.015364345526769,0.0700728295402286,0.0463301566363756,0.0507489142443567,0.0176594587503016,0.0877681705846175,0.1688380619985317,0.1836904610508909,0.0106322676465168,0.0172512599773553,0.0265573317295874,0.0434147617765016,0.1438539678320353,0.0945703457252282,1707.0,8521.863582347063
2987,BHR,201604,0.0634615285397025,0.0295602023995683,0.0691059382493185,0.0424922904221752,0.0444949100210003,0.0189227801733776,0.0804904787016362,0.1282996845459299,0.1947116272187786,0.0103440678509274,0.0175035481681577,0.0277804992633642,0.0424939457495158,0.153424345959311,0.0769141541286469,3315.0,10132.490865877651
2988,BHR,201605,0.0502680124322451,0.0343639124187223,0.055804868242315,0.0458244368700067,0.0375007969618958,0.0277539037171488,0.0665237186006195,0.1203336857959425,0.1818696432603007,0.0101423072516072,0.030794964862571,0.035613534010081,0.0439183907623053,0.1817382892218164,0.0775495364901706,2704.0,10809.992692702122
2989,BHR,201606,0.0196564265267935,0.0234137336878058,0.043506658022624,0.0531069808482707,0.0214716959442592,0.0148944995992074,0.0977635394127284,0.1294759776158723,0.2118938004196505,0.0069677436613372,0.0367106338920239,0.0259357543710591,0.0291079895498281,0.1185552100062881,0.1675393582229749,15485.0,24132.9941541617
2990,BHR,201607,0.0158581585361228,0.0241091892705142,0.0506713319006716,0.0479135851315049,0.018617963652474,0.0145884895481158,0.0869005178962897,0.1380809749552205,0.212201853845502,0.0088701452152505,0.0327980347450345,0.0287258962374946,0.0254586160087372,0.1247880110059761,0.1704172344736224,5729.0,25035.39532332936
2991,BHR,201608,0.0151982934086564,0.0226361350186351,0.0519514114019223,0.0457192587619993,0.016754064818906,0.0139042693996723,0.0798833537602255,0.1352436244793372,0.2125638722162474,0.0099862699460023,0.0298600816463214,0.0287824309668098,0.0243696699835034,0.1460071953495023,0.1671400711020902,2769.0,22797.31625866349
2992,BHR,201609,0.0167878982401773,0.0238723307535171,0.0441700929846465,0.0473317048143174,0.0175371348970628,0.0177704089150639,0.0779954852007852,0.1294546673099201,0.1966205181882283,0.008295848698393,0.0379345511798179,0.0250631656490863,0.0377290886831124,0.1399363632199717,0.1795007437615313,6376.0,24613.8530069308
2993,BHR,201610,0.0158449425511232,0.0229730541536913,0.0454287632342825,0.0446874734728164,0.0183877980473464,0.0166813060274781,0.0744131684424799,0.1249479485359329,0.2036931676498551,0.0085324916310988,0.0403513192951691,0.0297636899905924,0.0351366470712092,0.1442346356593889,0.1749235963894761,1604.0,21295.08240554464
2994,BHR,201611,0.0150661818978988,0.021799665333279,0.0447721024545414,0.0446205316386851,0.0206390771437342,0.016764928571097,0.0780897769269887,0.1295688161642453,0.1986502650419208,0.0084908298581455,0.0387966542075205,0.0304414001816824,0.0432602819643826,0.1389959345068604,0.1700435562136333,1325.0,18361.06592443571
2995,BHR,201612,0.0115673339341581,0.0182123606066654,0.0429947611420426,0.0375940027715019,0.0300977718205114,0.0192567137335174,0.0727595211842736,0.1135545057972436,0.1976886240757565,0.0085005579978647,0.0362364521360091,0.0259784021667868,0.0478003478165535,0.1776345636734372,0.1601240821924791,6230.0,20918.852739548565
2996,BHR,201701,0.0098096963718209,0.0195446821456204,0.0571617615873903,0.0364320906652424,0.0295292992799432,0.0192082311866962,0.0747817929414499,0.1321361198769915,0.194938989709746,0.0080925330476312,0.0313436497485696,0.0273494803187096,0.0509803094800837,0.1617824062520997,0.1469089596004843,4204.0,20939.08219163885
2997,BHR,201702,0.0091490101669804,0.0191771805888347,0.0600144806249668,0.0362586101012345,0.0290358129157345,0.0183681295075768,0.0713898188632996,0.1250032676439967,0.1903037076998757,0.0082692386220715,0.028915006448471,0.0301014364557394,0.0464961801072045,0.1929143273928718,0.134603795458055,2885.0,19636.265753311083
2998,BHR,201703,0.0081498999682638,0.0180209106903319,0.0662788260176855,0.043541070987489,0.0372985889224394,0.0183943237153712,0.089991423287437,0.1478620161909648,0.1755307759326462,0.0095481379021067,0.024131710425741,0.0272948643974247,0.0394312764891577,0.1696470614987031,0.1248791126512854,3961.0,19670.012602648865
2999,BHR,201704,0.0367690699453191,0.0203824951026859,0.0632259175679103,0.0417563571323874,0.0376235190960086,0.0202988384508624,0.082651900215437,0.1401599999815939,0.1702123650916291,0.0094174736491495,0.0228768540379288,0.0274783152547084,0.041459553489404,0.1673332755736638,0.1183540640544384,1775.0,17511.010082119094
3000,BHR,201705,0.0357581152260656,0.0171590790415715,0.0710811845538105,0.0390547902998369,0.0394072937943628,0.0176018488945653,0.0978673355180745,0.1526247033887728,0.173657862488356,0.0085343877959878,0.020396316212257,0.0275176758836875,0.0407819095480805,0.1529957945282507,0.1055617030815967,3492.0,17500.808065695273
3001,BHR,201706,0.0310140069027728,0.0159708173000103,0.0724523555745771,0.0396442870454574,0.0380033595390931,0.0184057727842036,0.0964315231200529,0.1475172309001504,0.1827941173700341,0.0076773245679122,0.0206064724748534,0.0258134427417348,0.0399035218067264,0.1501117734048971,0.1136539969820159,2332.0,16332.64645255622
3002,BHR,201707,0.0286456644015583,0.0179085974089841,0.0692175944336831,0.037379184748024,0.0385658850142672,0.0245914714119263,0.0972621114902242,0.1376495792028323,0.1796980538374896,0.0077147306852503,0.0236754213961815,0.0257006656675768,0.0393978642797743,0.1610391407825381,0.1115540385979115,1234.0,14300.117162044977
3003,BHR,201708,0.0275299296800558,0.0180638877862318,0.0692918769480041,0.0364509550637342,0.0430348167206066,0.0288427573612135,0.0946806275662934,0.1369364302022699,0.1782344774831031,0.0079450003776122,0.02305633125917,0.0263283671388698,0.0386267976017177,0.1604936783907885,0.1104840691088103,601.0,12041.09372963598
3004,BHR,201709,0.0266984742966708,0.0180851131521986,0.066273212080368,0.0360165337549919,0.044076268742939,0.0284090856139219,0.0956410070853488,0.1348486525980989,0.1773514597210126,0.0081255323130029,0.0216792870639844,0.0286408715897912,0.0436007800219053,0.1635987630290465,0.1069549623994113,790.0,10422.874983708783
3005,BHR,201710,0.0250905325027392,0.0170684601576065,0.0692621304326158,0.0338263319646917,0.0462927982619595,0.0311579428911856,0.0905994172260937,0.1367591259573166,0.1787882910004419,0.0087400045978614,0.0210632967384527,0.0314274329485421,0.0419112636585055,0.162745598032562,0.1052673755298051,730.0,9068.29998696703
3006,BHR,201711,0.0220444021510903,0.0210962663239479,0.0771324814220267,0.0315791138630728,0.0450038206050644,0.0334560597884399,0.0964160041810147,0.1581529429106298,0.1828067446639219,0.0077707034725612,0.0188582591389143,0.0272127021872241,0.0373869238935855,0.1489858313532582,0.0920977447714922,1491.0,8745.639989573625
3007,BHR,201712,0.0190666409746865,0.0179858371378156,0.0696400068022165,0.0296242108973724,0.0378819078619023,0.0269295097404627,0.1068510104950567,0.1500954690294216,0.1931635513696485,0.0071468613557014,0.0191765612334313,0.0264453783278276,0.0589056035591129,0.1372017810970851,0.0998856746471452,2015.0,9011.5119916589
3008,BHR,201801,0.0173738448851055,0.01957513934191,0.0664753231545998,0.0280464563031642,0.0431947883247109,0.0340458322757891,0.1100732994541242,0.1508628237187045,0.1841944018350552,0.0073174323176001,0.0260111232070475,0.0260926935749847,0.0559202215118097,0.141528940132406,0.0892876825124124,1156.0,8365.20959332712
3009,BHR,201802,0.0150170355849937,0.0196286453703409,0.0680677299583813,0.0323607374503257,0.0429280826113301,0.0304631976945972,0.1320197809847464,0.1742978021280277,0.1726968857989086,0.0078319937821381,0.0256658849558229,0.0253059751420582,0.0521379795325333,0.1247856636441518,0.0767926074905649,1415.0,8107.167674661696
3010,BHR,201803,0.0142150088364968,0.0187606208460129,0.0661116823812233,0.0296108201049706,0.0468868984562996,0.0317568320360943,0.1171224350537547,0.1832018740287875,0.1690861005167957,0.0078008790681309,0.023590713550952,0.0277735594076851,0.046474586409105,0.1308622307028757,0.0867457595147347,877.0,7362.734139729357
3011,BHR,201804,0.0723172229315521,0.0207586757459412,0.0540376559932516,0.0256977265639266,0.0541499740493166,0.0649878860709005,0.0958358024121047,0.1613108599285046,0.1428680946588112,0.0073268122933308,0.0269266418603684,0.0246873323379179,0.0493394145787203,0.1263891552052963,0.0733667474942284,2804.0,8694.187311783486
3012,BHR,201805,0.0607581140603169,0.0242720497456003,0.0515912465312052,0.0304533501743931,0.0503205048000399,0.0559454798991635,0.0913544924965162,0.1580973868984787,0.1517222143252611,0.007383845891221,0.0245872535442683,0.0236508686381967,0.0465761657556031,0.1407105119112955,0.0825765181255283,1651.0,8606.349849426788
3013,BHR,201806,0.0472376096502335,0.0227877755222781,0.0435761860591035,0.0464349168261701,0.0407786942269412,0.0429220404221201,0.1032708171129658,0.1670253176137996,0.1585633076928463,0.0067690857852714,0.0306797797302823,0.0218637904310573,0.0571939614962608,0.1269051763382121,0.0839915438268702,2398.0,9283.07987954143
3014,BHR,201807,0.0433808000225189,0.023634339760541,0.0480294619375084,0.0456443879229415,0.0392217635617269,0.0408033333734523,0.1021639533571932,0.1630125187630306,0.1613465953204771,0.0084722655292984,0.0301090790859253,0.0227483618892875,0.0549528517271987,0.1305588089617634,0.0859214806063388,749.0,8175.463903633145
3015,BHR,201808,0.0394826218464636,0.0236443488694465,0.0488534690945186,0.0437658610461376,0.0383580039809961,0.0398805499178847,0.1005323036099938,0.1771610839546434,0.1625317220800082,0.0095378204823494,0.0315560582102371,0.0241686989036668,0.0498741715613213,0.1255699884735179,0.0850833009344778,743.0,7283.371122906516
3016,BHR,201809,0.0371147774097024,0.0243283426918242,0.0517400816798146,0.0439076144166223,0.038887758095611,0.0374832958063759,0.0973115220642355,0.1833777043456588,0.1688979540116342,0.0099695022230744,0.0297740417584509,0.0240025350315089,0.0478333549303505,0.1243444504170697,0.0810270674832936,465.0,6291.696898325213
3017,BHR,201810,0.030041701136212,0.0292106434003462,0.0550720544638796,0.0579417705497036,0.0329617664085135,0.0355903301091043,0.0824725617541308,0.1778477161184227,0.1751716641259473,0.0087166174817901,0.0508907418204048,0.0214615694316734,0.0440854567336597,0.1223143515503563,0.0762210564988531,1752.0,6785.35751866017
3018,BHR,201811,0.0248905725496733,0.0222508189638591,0.0459706924809126,0.0995808552138818,0.0266504854859367,0.0240713280239042,0.0911191583637201,0.2058608976576898,0.1712563165543141,0.0084840803239646,0.0469956324185528,0.0188654284398054,0.0365143435217611,0.1107420593842957,0.0667473287119901,3066.0,8494.286014928137
3019,BHR,201812,0.0335534772352821,0.0185287249971822,0.0376220765585574,0.0869330556342241,0.0374199272125665,0.0215351384705291,0.1022571249800304,0.2199551587447375,0.1684603590060699,0.0089766278438643,0.0372800243295453,0.0193810449144703,0.0356286327812106,0.1038268951358244,0.0686417292883791,2806.0,9601.428811942513
3020,BHR,201901,0.0417988078511507,0.0185090309490854,0.034384893092782,0.0814183643458264,0.0369654878082806,0.0205990184107801,0.1011365815479707,0.2430759352543501,0.1601245913833461,0.0086730214316138,0.0343977501937981,0.0195085796928699,0.0325494599126676,0.1001752815195583,0.0666831939839944,1230.0,8911.143049554008
3021,BHR,201902,0.0579025600286701,0.015711312806053,0.0321235383485469,0.0645273513374185,0.0299395487327562,0.0184282459281705,0.1095126470725154,0.2797595814089419,0.1496190591248442,0.0071665003587125,0.0257428118615129,0.0188942357189598,0.0457034769097384,0.0873864644234412,0.0575826634961388,2761.0,9889.914439643206
3022,BHR,201903,0.086928590411165,0.0169889823738046,0.0302495212693833,0.0614702173260989,0.0289485180374254,0.0179750430768457,0.1059328413168538,0.2601504814433369,0.1426496255229796,0.0073976606187671,0.0241114600900884,0.0195964171589978,0.0556450087615732,0.0879708435710837,0.0539847851576564,757.0,8668.931551714566
3023,BHR,201904,0.0709901812534815,0.0148049942259386,0.0298322007405129,0.0569209125145622,0.025980313414918,0.017374208287354,0.0994993239540033,0.2452694962057308,0.1619548976870451,0.0076602754656872,0.0271593919073861,0.0193560874178183,0.0487898955697656,0.101015805673651,0.0733920137293839,1646.0,8581.145241371654
3024,BHR,201905,0.0490837616690911,0.0148381058242438,0.0290962495408094,0.0463891472991669,0.030408783768059,0.0208366902867143,0.0970757299450011,0.1843698668259612,0.1907109326983628,0.007309735921506,0.0369113827616836,0.021471812629689,0.0447927457041134,0.119621476042801,0.1070835798910536,3505.0,10369.916193097324
3025,BHR,201906,0.0277639760436918,0.0130747563296414,0.0354314744944892,0.041128158944344,0.021467450200693,0.01761043084882,0.1107074315368679,0.1158102716639136,0.2129763674742724,0.0059665106931852,0.0428164548817718,0.0202110132897321,0.0564529629003255,0.1212554052310628,0.1573273386724439,6837.0,15132.93295447786
3026,BHR,201907,0.0247550300971218,0.0134525183222449,0.0371749865766659,0.0398746878723232,0.0230563354829353,0.0180182534476548,0.1087097530258136,0.1383522757211964,0.2116906979097712,0.0066209628044606,0.0384331462956861,0.0198996232115228,0.0552856827999878,0.1145724329481021,0.1501036160549758,1666.0,13772.346363582288
